"id","song","which_mistuned","mistuning","file","abs_mistuning","mistuning_direction","dummy_mistuning_direction","ranef_song_dummymistuning_direction","ranef_song_Intercept","linear_predictor_sans_ranef","linear_predictor_with_ranef","discrimination","difficulty_sans_ranef","difficulty_with_ranef","guessing","inattention"
"1163","LizNelson_Rainfall","1","65","stim-1771.mp3","65","Sharp","1","0.299547","0.951487","0.165273","1.41631","1.3997","-0.118077","-1.01186","0.5","0.983472"
"1164","LizNelson_Rainfall","2","65","stim-1772.mp3","65","Sharp","1","0.299547","0.951487","0.165273","1.41631","1.3997","-0.118077","-1.01186","0.5","0.983472"
"1165","LizNelson_Rainfall","1","70","stim-1773.mp3","70","Sharp","1","0.299547","0.951487","0.419642","1.67068","1.3997","-0.299808","-1.19359","0.5","0.983472"
"1166","LizNelson_Rainfall","2","70","stim-1774.mp3","70","Sharp","1","0.299547","0.951487","0.419642","1.67068","1.3997","-0.299808","-1.19359","0.5","0.983472"
"1167","LizNelson_Rainfall","1","75","stim-1775.mp3","75","Sharp","1","0.299547","0.951487","0.674011","1.92505","1.3997","-0.481539","-1.37532","0.5","0.983472"
"1168","LizNelson_Rainfall","2","75","stim-1776.mp3","75","Sharp","1","0.299547","0.951487","0.674011","1.92505","1.3997","-0.481539","-1.37532","0.5","0.983472"
"1169","LizNelson_Rainfall","1","80","stim-1777.mp3","80","Sharp","1","0.299547","0.951487","0.92838","2.17941","1.3997","-0.663269","-1.55705","0.5","0.983472"
"1170","LizNelson_Rainfall","2","80","stim-1778.mp3","80","Sharp","1","0.299547","0.951487","0.92838","2.17941","1.3997","-0.663269","-1.55705","0.5","0.983472"
"1171","LizNelson_Rainfall","1","85","stim-1779.mp3","85","Sharp","1","0.299547","0.951487","1.18275","2.43378","1.3997","-0.845","-1.73878","0.5","0.983472"
"1172","LizNelson_Rainfall","2","85","stim-1780.mp3","85","Sharp","1","0.299547","0.951487","1.18275","2.43378","1.3997","-0.845","-1.73878","0.5","0.983472"
"1173","LizNelson_Rainfall","1","90","stim-1781.mp3","90","Sharp","1","0.299547","0.951487","1.43712","2.68815","1.3997","-1.02673","-1.92052","0.5","0.983472"
"1174","LizNelson_Rainfall","2","90","stim-1782.mp3","90","Sharp","1","0.299547","0.951487","1.43712","2.68815","1.3997","-1.02673","-1.92052","0.5","0.983472"
"1175","LizNelson_Rainfall","1","95","stim-1783.mp3","95","Sharp","1","0.299547","0.951487","1.69149","2.94252","1.3997","-1.20846","-2.10225","0.5","0.983472"
"1176","LizNelson_Rainfall","2","95","stim-1784.mp3","95","Sharp","1","0.299547","0.951487","1.69149","2.94252","1.3997","-1.20846","-2.10225","0.5","0.983472"
"1177","LizNelson_Rainfall","1","100","stim-1785.mp3","100","Sharp","1","0.299547","0.951487","1.94586","3.19689","1.3997","-1.39019","-2.28398","0.5","0.983472"
"1178","LizNelson_Rainfall","2","100","stim-1786.mp3","100","Sharp","1","0.299547","0.951487","1.94586","3.19689","1.3997","-1.39019","-2.28398","0.5","0.983472"
"1179","LizNelson_Rainfall","1","-10","stim-1787.mp3","10","Flat","0","0.299547","0.951487","-2.63278","-1.6813","1.3997","1.88096","1.20118","0.5","0.983472"
"1180","LizNelson_Rainfall","2","-10","stim-1788.mp3","10","Flat","0","0.299547","0.951487","-2.63278","-1.6813","1.3997","1.88096","1.20118","0.5","0.983472"
"1181","LizNelson_Rainfall","1","-15","stim-1789.mp3","15","Flat","0","0.299547","0.951487","-2.37842","-1.42693","1.3997","1.69923","1.01945","0.5","0.983472"
"1182","LizNelson_Rainfall","2","-15","stim-1790.mp3","15","Flat","0","0.299547","0.951487","-2.37842","-1.42693","1.3997","1.69923","1.01945","0.5","0.983472"
"1183","LizNelson_Rainfall","1","-20","stim-1791.mp3","20","Flat","0","0.299547","0.951487","-2.12405","-1.17256","1.3997","1.5175","0.83772","0.5","0.983472"
"1184","LizNelson_Rainfall","2","-20","stim-1792.mp3","20","Flat","0","0.299547","0.951487","-2.12405","-1.17256","1.3997","1.5175","0.83772","0.5","0.983472"
"1185","LizNelson_Rainfall","1","-25","stim-1793.mp3","25","Flat","0","0.299547","0.951487","-1.86968","-0.918191","1.3997","1.33577","0.655989","0.5","0.983472"
"1186","LizNelson_Rainfall","2","-25","stim-1794.mp3","25","Flat","0","0.299547","0.951487","-1.86968","-0.918191","1.3997","1.33577","0.655989","0.5","0.983472"
"1187","LizNelson_Rainfall","1","-30","stim-1795.mp3","30","Flat","0","0.299547","0.951487","-1.61531","-0.663822","1.3997","1.15404","0.474259","0.5","0.983472"
"1188","LizNelson_Rainfall","2","-30","stim-1796.mp3","30","Flat","0","0.299547","0.951487","-1.61531","-0.663822","1.3997","1.15404","0.474259","0.5","0.983472"
"1189","LizNelson_Rainfall","1","-35","stim-1797.mp3","35","Flat","0","0.299547","0.951487","-1.36094","-0.409453","1.3997","0.972306","0.292528","0.5","0.983472"
"1190","LizNelson_Rainfall","2","-35","stim-1798.mp3","35","Flat","0","0.299547","0.951487","-1.36094","-0.409453","1.3997","0.972306","0.292528","0.5","0.983472"
"1191","LizNelson_Rainfall","1","-40","stim-1799.mp3","40","Flat","0","0.299547","0.951487","-1.10657","-0.155084","1.3997","0.790575","0.110798","0.5","0.983472"
"1192","LizNelson_Rainfall","2","-40","stim-1800.mp3","40","Flat","0","0.299547","0.951487","-1.10657","-0.155084","1.3997","0.790575","0.110798","0.5","0.983472"
"1193","LizNelson_Rainfall","1","-45","stim-1801.mp3","45","Flat","0","0.299547","0.951487","-0.852202","0.0992851","1.3997","0.608845","-0.0709329","0.5","0.983472"
"1194","LizNelson_Rainfall","2","-45","stim-1802.mp3","45","Flat","0","0.299547","0.951487","-0.852202","0.0992851","1.3997","0.608845","-0.0709329","0.5","0.983472"
"1195","LizNelson_Rainfall","1","-50","stim-1803.mp3","50","Flat","0","0.299547","0.951487","-0.597833","0.353654","1.3997","0.427114","-0.252663","0.5","0.983472"
"1196","LizNelson_Rainfall","2","-50","stim-1804.mp3","50","Flat","0","0.299547","0.951487","-0.597833","0.353654","1.3997","0.427114","-0.252663","0.5","0.983472"
"1197","LizNelson_Rainfall","1","-55","stim-1805.mp3","55","Flat","0","0.299547","0.951487","-0.343464","0.608023","1.3997","0.245384","-0.434394","0.5","0.983472"
"1198","LizNelson_Rainfall","2","-55","stim-1806.mp3","55","Flat","0","0.299547","0.951487","-0.343464","0.608023","1.3997","0.245384","-0.434394","0.5","0.983472"
"1199","LizNelson_Rainfall","1","-60","stim-1807.mp3","60","Flat","0","0.299547","0.951487","-0.0890955","0.862392","1.3997","0.0636531","-0.616125","0.5","0.983472"
"1200","LizNelson_Rainfall","2","-60","stim-1808.mp3","60","Flat","0","0.299547","0.951487","-0.0890955","0.862392","1.3997","0.0636531","-0.616125","0.5","0.983472"
"1201","LizNelson_Rainfall","1","-65","stim-1809.mp3","65","Flat","0","0.299547","0.951487","0.165273","1.11676","1.3997","-0.118077","-0.797855","0.5","0.983472"
"1202","LizNelson_Rainfall","2","-65","stim-1810.mp3","65","Flat","0","0.299547","0.951487","0.165273","1.11676","1.3997","-0.118077","-0.797855","0.5","0.983472"
"1203","LizNelson_Rainfall","1","-70","stim-1811.mp3","70","Flat","0","0.299547","0.951487","0.419642","1.37113","1.3997","-0.299808","-0.979586","0.5","0.983472"
"1204","LizNelson_Rainfall","2","-70","stim-1812.mp3","70","Flat","0","0.299547","0.951487","0.419642","1.37113","1.3997","-0.299808","-0.979586","0.5","0.983472"
"1205","LizNelson_Rainfall","1","-75","stim-1813.mp3","75","Flat","0","0.299547","0.951487","0.674011","1.6255","1.3997","-0.481539","-1.16132","0.5","0.983472"
"1206","LizNelson_Rainfall","2","-75","stim-1814.mp3","75","Flat","0","0.299547","0.951487","0.674011","1.6255","1.3997","-0.481539","-1.16132","0.5","0.983472"
"1207","LizNelson_Rainfall","1","-80","stim-1815.mp3","80","Flat","0","0.299547","0.951487","0.92838","1.87987","1.3997","-0.663269","-1.34305","0.5","0.983472"
"1208","LizNelson_Rainfall","2","-80","stim-1816.mp3","80","Flat","0","0.299547","0.951487","0.92838","1.87987","1.3997","-0.663269","-1.34305","0.5","0.983472"
"1209","LizNelson_Rainfall","1","-85","stim-1817.mp3","85","Flat","0","0.299547","0.951487","1.18275","2.13424","1.3997","-0.845","-1.52478","0.5","0.983472"
"1210","LizNelson_Rainfall","2","-85","stim-1818.mp3","85","Flat","0","0.299547","0.951487","1.18275","2.13424","1.3997","-0.845","-1.52478","0.5","0.983472"
"1211","LizNelson_Rainfall","1","-90","stim-1819.mp3","90","Flat","0","0.299547","0.951487","1.43712","2.38861","1.3997","-1.02673","-1.70651","0.5","0.983472"
"1212","LizNelson_Rainfall","2","-90","stim-1820.mp3","90","Flat","0","0.299547","0.951487","1.43712","2.38861","1.3997","-1.02673","-1.70651","0.5","0.983472"
"1213","LizNelson_Rainfall","1","-95","stim-1821.mp3","95","Flat","0","0.299547","0.951487","1.69149","2.64297","1.3997","-1.20846","-1.88824","0.5","0.983472"
"1214","LizNelson_Rainfall","2","-95","stim-1822.mp3","95","Flat","0","0.299547","0.951487","1.69149","2.64297","1.3997","-1.20846","-1.88824","0.5","0.983472"
"1215","LizNelson_Rainfall","1","-100","stim-1823.mp3","100","Flat","0","0.299547","0.951487","1.94586","2.89734","1.3997","-1.39019","-2.06997","0.5","0.983472"
"1216","LizNelson_Rainfall","2","-100","stim-1824.mp3","100","Flat","0","0.299547","0.951487","1.94586","2.89734","1.3997","-1.39019","-2.06997","0.5","0.983472"
"1217","LizNelson_Rainfall_B","1","10","stim-1825.mp3","10","Sharp","1","0.769687","-0.584287","-2.63278","-2.44738","1.3997","1.88096","1.7485","0.5","0.983472"
"1218","LizNelson_Rainfall_B","2","10","stim-1826.mp3","10","Sharp","1","0.769687","-0.584287","-2.63278","-2.44738","1.3997","1.88096","1.7485","0.5","0.983472"
"1219","LizNelson_Rainfall_B","1","15","stim-1827.mp3","15","Sharp","1","0.769687","-0.584287","-2.37842","-2.19302","1.3997","1.69923","1.56677","0.5","0.983472"
"1220","LizNelson_Rainfall_B","2","15","stim-1828.mp3","15","Sharp","1","0.769687","-0.584287","-2.37842","-2.19302","1.3997","1.69923","1.56677","0.5","0.983472"
"1221","LizNelson_Rainfall_B","1","20","stim-1829.mp3","20","Sharp","1","0.769687","-0.584287","-2.12405","-1.93865","1.3997","1.5175","1.38504","0.5","0.983472"
"1222","LizNelson_Rainfall_B","2","20","stim-1830.mp3","20","Sharp","1","0.769687","-0.584287","-2.12405","-1.93865","1.3997","1.5175","1.38504","0.5","0.983472"
"1223","LizNelson_Rainfall_B","1","25","stim-1831.mp3","25","Sharp","1","0.769687","-0.584287","-1.86968","-1.68428","1.3997","1.33577","1.20331","0.5","0.983472"
"1224","LizNelson_Rainfall_B","2","25","stim-1832.mp3","25","Sharp","1","0.769687","-0.584287","-1.86968","-1.68428","1.3997","1.33577","1.20331","0.5","0.983472"
"1225","LizNelson_Rainfall_B","1","30","stim-1833.mp3","30","Sharp","1","0.769687","-0.584287","-1.61531","-1.42991","1.3997","1.15404","1.02158","0.5","0.983472"
"1226","LizNelson_Rainfall_B","2","30","stim-1834.mp3","30","Sharp","1","0.769687","-0.584287","-1.61531","-1.42991","1.3997","1.15404","1.02158","0.5","0.983472"
"1227","LizNelson_Rainfall_B","1","35","stim-1835.mp3","35","Sharp","1","0.769687","-0.584287","-1.36094","-1.17554","1.3997","0.972306","0.839849","0.5","0.983472"
"1228","LizNelson_Rainfall_B","2","35","stim-1836.mp3","35","Sharp","1","0.769687","-0.584287","-1.36094","-1.17554","1.3997","0.972306","0.839849","0.5","0.983472"
"1229","LizNelson_Rainfall_B","1","40","stim-1837.mp3","40","Sharp","1","0.769687","-0.584287","-1.10657","-0.921171","1.3997","0.790575","0.658119","0.5","0.983472"
"1230","LizNelson_Rainfall_B","2","40","stim-1838.mp3","40","Sharp","1","0.769687","-0.584287","-1.10657","-0.921171","1.3997","0.790575","0.658119","0.5","0.983472"
"1231","LizNelson_Rainfall_B","1","45","stim-1839.mp3","45","Sharp","1","0.769687","-0.584287","-0.852202","-0.666802","1.3997","0.608845","0.476388","0.5","0.983472"
"1232","LizNelson_Rainfall_B","2","45","stim-1840.mp3","45","Sharp","1","0.769687","-0.584287","-0.852202","-0.666802","1.3997","0.608845","0.476388","0.5","0.983472"
"1233","LizNelson_Rainfall_B","1","50","stim-1841.mp3","50","Sharp","1","0.769687","-0.584287","-0.597833","-0.412433","1.3997","0.427114","0.294658","0.5","0.983472"
"1234","LizNelson_Rainfall_B","2","50","stim-1842.mp3","50","Sharp","1","0.769687","-0.584287","-0.597833","-0.412433","1.3997","0.427114","0.294658","0.5","0.983472"
"1235","LizNelson_Rainfall_B","1","55","stim-1843.mp3","55","Sharp","1","0.769687","-0.584287","-0.343464","-0.158064","1.3997","0.245384","0.112927","0.5","0.983472"
"1236","LizNelson_Rainfall_B","2","55","stim-1844.mp3","55","Sharp","1","0.769687","-0.584287","-0.343464","-0.158064","1.3997","0.245384","0.112927","0.5","0.983472"
"1237","LizNelson_Rainfall_B","1","60","stim-1845.mp3","60","Sharp","1","0.769687","-0.584287","-0.0890955","0.0963046","1.3997","0.0636531","-0.0688035","0.5","0.983472"
"1238","LizNelson_Rainfall_B","2","60","stim-1846.mp3","60","Sharp","1","0.769687","-0.584287","-0.0890955","0.0963046","1.3997","0.0636531","-0.0688035","0.5","0.983472"
"1239","LizNelson_Rainfall_B","1","65","stim-1847.mp3","65","Sharp","1","0.769687","-0.584287","0.165273","0.350673","1.3997","-0.118077","-0.250534","0.5","0.983472"
"1240","LizNelson_Rainfall_B","2","65","stim-1848.mp3","65","Sharp","1","0.769687","-0.584287","0.165273","0.350673","1.3997","-0.118077","-0.250534","0.5","0.983472"
"1241","LizNelson_Rainfall_B","1","70","stim-1849.mp3","70","Sharp","1","0.769687","-0.584287","0.419642","0.605042","1.3997","-0.299808","-0.432265","0.5","0.983472"
"1242","LizNelson_Rainfall_B","2","70","stim-1850.mp3","70","Sharp","1","0.769687","-0.584287","0.419642","0.605042","1.3997","-0.299808","-0.432265","0.5","0.983472"
"1243","LizNelson_Rainfall_B","1","75","stim-1851.mp3","75","Sharp","1","0.769687","-0.584287","0.674011","0.859411","1.3997","-0.481539","-0.613995","0.5","0.983472"
"1244","LizNelson_Rainfall_B","2","75","stim-1852.mp3","75","Sharp","1","0.769687","-0.584287","0.674011","0.859411","1.3997","-0.481539","-0.613995","0.5","0.983472"
"1245","LizNelson_Rainfall_B","1","80","stim-1853.mp3","80","Sharp","1","0.769687","-0.584287","0.92838","1.11378","1.3997","-0.663269","-0.795726","0.5","0.983472"
"1246","LizNelson_Rainfall_B","2","80","stim-1854.mp3","80","Sharp","1","0.769687","-0.584287","0.92838","1.11378","1.3997","-0.663269","-0.795726","0.5","0.983472"
"1247","LizNelson_Rainfall_B","1","85","stim-1855.mp3","85","Sharp","1","0.769687","-0.584287","1.18275","1.36815","1.3997","-0.845","-0.977456","0.5","0.983472"
"1248","LizNelson_Rainfall_B","2","85","stim-1856.mp3","85","Sharp","1","0.769687","-0.584287","1.18275","1.36815","1.3997","-0.845","-0.977456","0.5","0.983472"
"1249","LizNelson_Rainfall_B","1","90","stim-1857.mp3","90","Sharp","1","0.769687","-0.584287","1.43712","1.62252","1.3997","-1.02673","-1.15919","0.5","0.983472"
"1250","LizNelson_Rainfall_B","2","90","stim-1858.mp3","90","Sharp","1","0.769687","-0.584287","1.43712","1.62252","1.3997","-1.02673","-1.15919","0.5","0.983472"
"1251","LizNelson_Rainfall_B","1","95","stim-1859.mp3","95","Sharp","1","0.769687","-0.584287","1.69149","1.87689","1.3997","-1.20846","-1.34092","0.5","0.983472"
"1252","LizNelson_Rainfall_B","2","95","stim-1860.mp3","95","Sharp","1","0.769687","-0.584287","1.69149","1.87689","1.3997","-1.20846","-1.34092","0.5","0.983472"
"1253","LizNelson_Rainfall_B","1","100","stim-1861.mp3","100","Sharp","1","0.769687","-0.584287","1.94586","2.13126","1.3997","-1.39019","-1.52265","0.5","0.983472"
"1254","LizNelson_Rainfall_B","2","100","stim-1862.mp3","100","Sharp","1","0.769687","-0.584287","1.94586","2.13126","1.3997","-1.39019","-1.52265","0.5","0.983472"
"1255","LizNelson_Rainfall_B","1","-10","stim-1863.mp3","10","Flat","0","0.769687","-0.584287","-2.63278","-3.21707","1.3997","1.88096","2.29839","0.5","0.983472"
"1256","LizNelson_Rainfall_B","2","-10","stim-1864.mp3","10","Flat","0","0.769687","-0.584287","-2.63278","-3.21707","1.3997","1.88096","2.29839","0.5","0.983472"
"1257","LizNelson_Rainfall_B","1","-15","stim-1865.mp3","15","Flat","0","0.769687","-0.584287","-2.37842","-2.9627","1.3997","1.69923","2.11666","0.5","0.983472"
"1258","LizNelson_Rainfall_B","2","-15","stim-1866.mp3","15","Flat","0","0.769687","-0.584287","-2.37842","-2.9627","1.3997","1.69923","2.11666","0.5","0.983472"
"1259","LizNelson_Rainfall_B","1","-20","stim-1867.mp3","20","Flat","0","0.769687","-0.584287","-2.12405","-2.70833","1.3997","1.5175","1.93493","0.5","0.983472"
"1260","LizNelson_Rainfall_B","2","-20","stim-1868.mp3","20","Flat","0","0.769687","-0.584287","-2.12405","-2.70833","1.3997","1.5175","1.93493","0.5","0.983472"
"1261","LizNelson_Rainfall_B","1","-25","stim-1869.mp3","25","Flat","0","0.769687","-0.584287","-1.86968","-2.45397","1.3997","1.33577","1.7532","0.5","0.983472"
"1262","LizNelson_Rainfall_B","2","-25","stim-1870.mp3","25","Flat","0","0.769687","-0.584287","-1.86968","-2.45397","1.3997","1.33577","1.7532","0.5","0.983472"
"1263","LizNelson_Rainfall_B","1","-30","stim-1871.mp3","30","Flat","0","0.769687","-0.584287","-1.61531","-2.1996","1.3997","1.15404","1.57147","0.5","0.983472"
"1264","LizNelson_Rainfall_B","2","-30","stim-1872.mp3","30","Flat","0","0.769687","-0.584287","-1.61531","-2.1996","1.3997","1.15404","1.57147","0.5","0.983472"
"1265","LizNelson_Rainfall_B","1","-35","stim-1873.mp3","35","Flat","0","0.769687","-0.584287","-1.36094","-1.94523","1.3997","0.972306","1.38974","0.5","0.983472"
"1266","LizNelson_Rainfall_B","2","-35","stim-1874.mp3","35","Flat","0","0.769687","-0.584287","-1.36094","-1.94523","1.3997","0.972306","1.38974","0.5","0.983472"
"1267","LizNelson_Rainfall_B","1","-40","stim-1875.mp3","40","Flat","0","0.769687","-0.584287","-1.10657","-1.69086","1.3997","0.790575","1.20801","0.5","0.983472"
"1268","LizNelson_Rainfall_B","2","-40","stim-1876.mp3","40","Flat","0","0.769687","-0.584287","-1.10657","-1.69086","1.3997","0.790575","1.20801","0.5","0.983472"
"1269","LizNelson_Rainfall_B","1","-45","stim-1877.mp3","45","Flat","0","0.769687","-0.584287","-0.852202","-1.43649","1.3997","0.608845","1.02628","0.5","0.983472"
"1270","LizNelson_Rainfall_B","2","-45","stim-1878.mp3","45","Flat","0","0.769687","-0.584287","-0.852202","-1.43649","1.3997","0.608845","1.02628","0.5","0.983472"
"1271","LizNelson_Rainfall_B","1","-50","stim-1879.mp3","50","Flat","0","0.769687","-0.584287","-0.597833","-1.18212","1.3997","0.427114","0.844551","0.5","0.983472"
"1272","LizNelson_Rainfall_B","2","-50","stim-1880.mp3","50","Flat","0","0.769687","-0.584287","-0.597833","-1.18212","1.3997","0.427114","0.844551","0.5","0.983472"
"1273","LizNelson_Rainfall_B","1","-55","stim-1881.mp3","55","Flat","0","0.769687","-0.584287","-0.343464","-0.927752","1.3997","0.245384","0.66282","0.5","0.983472"
"1274","LizNelson_Rainfall_B","2","-55","stim-1882.mp3","55","Flat","0","0.769687","-0.584287","-0.343464","-0.927752","1.3997","0.245384","0.66282","0.5","0.983472"
"1275","LizNelson_Rainfall_B","1","-60","stim-1883.mp3","60","Flat","0","0.769687","-0.584287","-0.0890955","-0.673383","1.3997","0.0636531","0.48109","0.5","0.983472"
"1276","LizNelson_Rainfall_B","2","-60","stim-1884.mp3","60","Flat","0","0.769687","-0.584287","-0.0890955","-0.673383","1.3997","0.0636531","0.48109","0.5","0.983472"
"1277","LizNelson_Rainfall_B","1","-65","stim-1885.mp3","65","Flat","0","0.769687","-0.584287","0.165273","-0.419014","1.3997","-0.118077","0.299359","0.5","0.983472"
"1278","LizNelson_Rainfall_B","2","-65","stim-1886.mp3","65","Flat","0","0.769687","-0.584287","0.165273","-0.419014","1.3997","-0.118077","0.299359","0.5","0.983472"
"1279","LizNelson_Rainfall_B","1","-70","stim-1887.mp3","70","Flat","0","0.769687","-0.584287","0.419642","-0.164645","1.3997","-0.299808","0.117628","0.5","0.983472"
"1280","LizNelson_Rainfall_B","2","-70","stim-1888.mp3","70","Flat","0","0.769687","-0.584287","0.419642","-0.164645","1.3997","-0.299808","0.117628","0.5","0.983472"
"1281","LizNelson_Rainfall_B","1","-75","stim-1889.mp3","75","Flat","0","0.769687","-0.584287","0.674011","0.089724","1.3997","-0.481539","-0.0641022","0.5","0.983472"
"1282","LizNelson_Rainfall_B","2","-75","stim-1890.mp3","75","Flat","0","0.769687","-0.584287","0.674011","0.089724","1.3997","-0.481539","-0.0641022","0.5","0.983472"
"1283","LizNelson_Rainfall_B","1","-80","stim-1891.mp3","80","Flat","0","0.769687","-0.584287","0.92838","0.344093","1.3997","-0.663269","-0.245833","0.5","0.983472"
"1284","LizNelson_Rainfall_B","2","-80","stim-1892.mp3","80","Flat","0","0.769687","-0.584287","0.92838","0.344093","1.3997","-0.663269","-0.245833","0.5","0.983472"
"1285","LizNelson_Rainfall_B","1","-85","stim-1893.mp3","85","Flat","0","0.769687","-0.584287","1.18275","0.598462","1.3997","-0.845","-0.427563","0.5","0.983472"
"1286","LizNelson_Rainfall_B","2","-85","stim-1894.mp3","85","Flat","0","0.769687","-0.584287","1.18275","0.598462","1.3997","-0.845","-0.427563","0.5","0.983472"
"1287","LizNelson_Rainfall_B","1","-90","stim-1895.mp3","90","Flat","0","0.769687","-0.584287","1.43712","0.852831","1.3997","-1.02673","-0.609294","0.5","0.983472"
"1288","LizNelson_Rainfall_B","2","-90","stim-1896.mp3","90","Flat","0","0.769687","-0.584287","1.43712","0.852831","1.3997","-1.02673","-0.609294","0.5","0.983472"
"1289","LizNelson_Rainfall_B","1","-95","stim-1897.mp3","95","Flat","0","0.769687","-0.584287","1.69149","1.1072","1.3997","-1.20846","-0.791024","0.5","0.983472"
"1290","LizNelson_Rainfall_B","2","-95","stim-1898.mp3","95","Flat","0","0.769687","-0.584287","1.69149","1.1072","1.3997","-1.20846","-0.791024","0.5","0.983472"
"1291","LizNelson_Rainfall_B","1","-100","stim-1899.mp3","100","Flat","0","0.769687","-0.584287","1.94586","1.36157","1.3997","-1.39019","-0.972755","0.5","0.983472"
"1292","LizNelson_Rainfall_B","2","-100","stim-1900.mp3","100","Flat","0","0.769687","-0.584287","1.94586","1.36157","1.3997","-1.39019","-0.972755","0.5","0.983472"
"1293","MusicDelta_80sRock","1","10","stim-1977.mp3","10","Sharp","1","0.600887","1.69452","-2.63278","-0.337377","1.3997","1.88096","0.241034","0.5","0.983472"
"1294","MusicDelta_80sRock","2","10","stim-1978.mp3","10","Sharp","1","0.600887","1.69452","-2.63278","-0.337377","1.3997","1.88096","0.241034","0.5","0.983472"
"1295","MusicDelta_80sRock","1","15","stim-1979.mp3","15","Sharp","1","0.600887","1.69452","-2.37842","-0.0830076","1.3997","1.69923","0.0593037","0.5","0.983472"
"1296","MusicDelta_80sRock","2","15","stim-1980.mp3","15","Sharp","1","0.600887","1.69452","-2.37842","-0.0830076","1.3997","1.69923","0.0593037","0.5","0.983472"
"1297","MusicDelta_80sRock","1","20","stim-1981.mp3","20","Sharp","1","0.600887","1.69452","-2.12405","0.171361","1.3997","1.5175","-0.122427","0.5","0.983472"
"1298","MusicDelta_80sRock","2","20","stim-1982.mp3","20","Sharp","1","0.600887","1.69452","-2.12405","0.171361","1.3997","1.5175","-0.122427","0.5","0.983472"
"1299","MusicDelta_80sRock","1","25","stim-1983.mp3","25","Sharp","1","0.600887","1.69452","-1.86968","0.42573","1.3997","1.33577","-0.304157","0.5","0.983472"
"1300","MusicDelta_80sRock","2","25","stim-1984.mp3","25","Sharp","1","0.600887","1.69452","-1.86968","0.42573","1.3997","1.33577","-0.304157","0.5","0.983472"
"1301","MusicDelta_80sRock","1","30","stim-1985.mp3","30","Sharp","1","0.600887","1.69452","-1.61531","0.680099","1.3997","1.15404","-0.485888","0.5","0.983472"
"1302","MusicDelta_80sRock","2","30","stim-1986.mp3","30","Sharp","1","0.600887","1.69452","-1.61531","0.680099","1.3997","1.15404","-0.485888","0.5","0.983472"
"1303","MusicDelta_80sRock","1","35","stim-1987.mp3","35","Sharp","1","0.600887","1.69452","-1.36094","0.934468","1.3997","0.972306","-0.667618","0.5","0.983472"
"1304","MusicDelta_80sRock","2","35","stim-1988.mp3","35","Sharp","1","0.600887","1.69452","-1.36094","0.934468","1.3997","0.972306","-0.667618","0.5","0.983472"
"1305","MusicDelta_80sRock","1","40","stim-1989.mp3","40","Sharp","1","0.600887","1.69452","-1.10657","1.18884","1.3997","0.790575","-0.849349","0.5","0.983472"
"1306","MusicDelta_80sRock","2","40","stim-1990.mp3","40","Sharp","1","0.600887","1.69452","-1.10657","1.18884","1.3997","0.790575","-0.849349","0.5","0.983472"
"1307","MusicDelta_80sRock","1","45","stim-1991.mp3","45","Sharp","1","0.600887","1.69452","-0.852202","1.44321","1.3997","0.608845","-1.03108","0.5","0.983472"
"1308","MusicDelta_80sRock","2","45","stim-1992.mp3","45","Sharp","1","0.600887","1.69452","-0.852202","1.44321","1.3997","0.608845","-1.03108","0.5","0.983472"
"1309","MusicDelta_80sRock","1","50","stim-1993.mp3","50","Sharp","1","0.600887","1.69452","-0.597833","1.69757","1.3997","0.427114","-1.21281","0.5","0.983472"
"1310","MusicDelta_80sRock","2","50","stim-1994.mp3","50","Sharp","1","0.600887","1.69452","-0.597833","1.69757","1.3997","0.427114","-1.21281","0.5","0.983472"
"1311","MusicDelta_80sRock","1","55","stim-1995.mp3","55","Sharp","1","0.600887","1.69452","-0.343464","1.95194","1.3997","0.245384","-1.39454","0.5","0.983472"
"1312","MusicDelta_80sRock","2","55","stim-1996.mp3","55","Sharp","1","0.600887","1.69452","-0.343464","1.95194","1.3997","0.245384","-1.39454","0.5","0.983472"
"1313","MusicDelta_80sRock","1","60","stim-1997.mp3","60","Sharp","1","0.600887","1.69452","-0.0890955","2.20631","1.3997","0.0636531","-1.57627","0.5","0.983472"
"1314","MusicDelta_80sRock","2","60","stim-1998.mp3","60","Sharp","1","0.600887","1.69452","-0.0890955","2.20631","1.3997","0.0636531","-1.57627","0.5","0.983472"
"1315","MusicDelta_80sRock","1","65","stim-1999.mp3","65","Sharp","1","0.600887","1.69452","0.165273","2.46068","1.3997","-0.118077","-1.758","0.5","0.983472"
"1316","MusicDelta_80sRock","2","65","stim-2000.mp3","65","Sharp","1","0.600887","1.69452","0.165273","2.46068","1.3997","-0.118077","-1.758","0.5","0.983472"
"1317","MusicDelta_80sRock","1","70","stim-2001.mp3","70","Sharp","1","0.600887","1.69452","0.419642","2.71505","1.3997","-0.299808","-1.93973","0.5","0.983472"
"1318","MusicDelta_80sRock","2","70","stim-2002.mp3","70","Sharp","1","0.600887","1.69452","0.419642","2.71505","1.3997","-0.299808","-1.93973","0.5","0.983472"
"1319","MusicDelta_80sRock","1","75","stim-2003.mp3","75","Sharp","1","0.600887","1.69452","0.674011","2.96942","1.3997","-0.481539","-2.12146","0.5","0.983472"
"1320","MusicDelta_80sRock","2","75","stim-2004.mp3","75","Sharp","1","0.600887","1.69452","0.674011","2.96942","1.3997","-0.481539","-2.12146","0.5","0.983472"
